embedder,labelling,k,granted_fraction,n_labels_granted,mechanism,bucket,metric,mean,lo,hi,draws
nemotron-1b,compartment,5,0.9,36,none,unanswerable,any_hit,0.8365326963139201,0.6461601307189543,0.9663793103448276,40
nemotron-1b,compartment,5,0.9,36,none,unanswerable,authorized,0.09397883837613388,0.0,0.22514423076923076,40
nemotron-1b,compartment,5,0.9,36,none,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,compartment,5,0.9,36,none,unanswerable,leaked,3.514138775666288,2.5725000000000002,4.157122608079376,40
nemotron-1b,compartment,5,0.9,36,none,unanswerable,recall,0.7292840348825915,0.518423202614379,0.8817546583850933,40
nemotron-1b,compartment,5,0.9,36,part,all,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,part,all,context_size,5.0,5.0,5.0,40
nemotron-1b,compartment,5,0.9,36,part,all,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,part,all,recall,0.6803308333333333,0.6186708333333334,0.7421125,40
nemotron-1b,compartment,5,0.9,36,part,answerable,any_hit,0.8355326181297004,0.8237695757611173,0.8515835619706549,40
nemotron-1b,compartment,5,0.9,36,part,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,part,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,compartment,5,0.9,36,part,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,part,answerable,recall,0.765992753235978,0.7492764782642901,0.7839033559982503,40
nemotron-1b,compartment,5,0.9,36,part,unanswerable,any_hit,0.06642653879971347,0.0,0.1268749999999999,40
nemotron-1b,compartment,5,0.9,36,part,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,part,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,compartment,5,0.9,36,part,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,part,unanswerable,recall,0.0265086251133023,0.0,0.055291666666666656,40
nemotron-1b,compartment,5,0.9,36,post,all,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,post,all,context_size,4.45505,3.9838,4.87115,40
nemotron-1b,compartment,5,0.9,36,post,all,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,post,all,recall,0.6778808333333333,0.6161083333333333,0.7421125,40
nemotron-1b,compartment,5,0.9,36,post,answerable,any_hit,0.8329897890390641,0.8214203800786369,0.8466965883335321,40
nemotron-1b,compartment,5,0.9,36,post,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,post,answerable,context_size,4.852568743953204,4.740820646914316,4.959307185031823,40
nemotron-1b,compartment,5,0.9,36,post,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,post,answerable,recall,0.7630950519426586,0.7448213247341399,0.7789561413972721,40
nemotron-1b,compartment,5,0.9,36,post,unanswerable,any_hit,0.06642653879971347,0.0,0.1268749999999999,40
nemotron-1b,compartment,5,0.9,36,post,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,post,unanswerable,context_size,1.4858612243337121,0.8428773919206237,2.4274999999999998,40
nemotron-1b,compartment,5,0.9,36,post,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,post,unanswerable,recall,0.0265086251133023,0.0,0.055291666666666656,40
nemotron-1b,compartment,5,0.9,36,pre,all,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,pre,all,context_size,5.0,5.0,5.0,40
nemotron-1b,compartment,5,0.9,36,pre,all,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,pre,all,recall,0.6803308333333333,0.6186708333333334,0.7421125,40
nemotron-1b,compartment,5,0.9,36,pre,answerable,any_hit,0.8355326181297004,0.8237695757611173,0.8515835619706549,40
nemotron-1b,compartment,5,0.9,36,pre,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,pre,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,compartment,5,0.9,36,pre,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,pre,answerable,recall,0.765992753235978,0.7492764782642901,0.7839033559982503,40
nemotron-1b,compartment,5,0.9,36,pre,unanswerable,any_hit,0.06642653879971347,0.0,0.1268749999999999,40
nemotron-1b,compartment,5,0.9,36,pre,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,compartment,5,0.9,36,pre,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,compartment,5,0.9,36,pre,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,compartment,5,0.9,36,pre,unanswerable,recall,0.0265086251133023,0.0,0.055291666666666656,40
nemotron-1b,addressee,5,0.1,1,_policy,all,answerable_rate,0.10194999999999999,0.004,0.604,40
nemotron-1b,addressee,5,0.1,1,_policy,all,authorized_passages,0.11110897632954195,0.006762988011066708,0.6558561328004918,40
nemotron-1b,addressee,5,0.1,1,_q,answerable,n,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,_q,unanswerable,n,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,none,all,authorized,0.0553,0.002,0.342,40
nemotron-1b,addressee,5,0.1,1,none,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,none,all,leaked,4.44965,2.066,4.978,40
nemotron-1b,addressee,5,0.1,1,none,all,recall,0.7584,0.7584,0.7584,40
nemotron-1b,addressee,5,0.1,1,none,answerable,any_hit,0.7430417249476975,0.5,0.9565217391304348,40
nemotron-1b,addressee,5,0.1,1,none,answerable,authorized,0.47966915031217494,0.32989690721649484,0.6086956521739131,40
nemotron-1b,addressee,5,0.1,1,none,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,none,answerable,leaked,1.3755071894823394,0.5,2.5,40
nemotron-1b,addressee,5,0.1,1,none,answerable,recall,0.7258653555472266,0.5,0.9347826086956522,40
nemotron-1b,addressee,5,0.1,1,none,unanswerable,any_hit,0.832653164947628,0.8259958071278826,0.8383838383838383,40
nemotron-1b,addressee,5,0.1,1,none,unanswerable,authorized,0.00834527076044118,0.0,0.04040404040404041,40
nemotron-1b,addressee,5,0.1,1,none,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,none,unanswerable,leaked,4.76147646335487,3.8686868686868685,4.995983935742972,40
nemotron-1b,addressee,5,0.1,1,none,unanswerable,recall,0.7542113092729132,0.7409090909090909,0.7615384615384615,40
nemotron-1b,addressee,5,0.1,1,part,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,part,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,part,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,part,all,recall,0.08639833333333333,0.002,0.48323333333333335,40
nemotron-1b,addressee,5,0.1,1,part,answerable,any_hit,0.796956076868624,0.5,1.0,40
nemotron-1b,addressee,5,0.1,1,part,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,part,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,part,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,part,answerable,recall,0.7796078861623112,0.5,0.9782608695652174,40
nemotron-1b,addressee,5,0.1,1,part,unanswerable,any_hit,0.011740949956205265,0.0,0.05555555555555555,40
nemotron-1b,addressee,5,0.1,1,part,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,part,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,part,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,part,unanswerable,recall,0.004792605641522097,0.0,0.020791245791245788,40
nemotron-1b,addressee,5,0.1,1,post,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,post,all,context_size,0.55035,0.022,2.934,40
nemotron-1b,addressee,5,0.1,1,post,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,post,all,recall,0.08263166666666666,0.002,0.47323333333333334,40
nemotron-1b,addressee,5,0.1,1,post,answerable,any_hit,0.7430417249476975,0.5,0.9565217391304348,40
nemotron-1b,addressee,5,0.1,1,post,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,post,answerable,context_size,3.6244928105176606,2.5,4.5,40
nemotron-1b,addressee,5,0.1,1,post,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,post,answerable,recall,0.7258653555472266,0.5,0.9347826086956522,40
nemotron-1b,addressee,5,0.1,1,post,unanswerable,any_hit,0.009980705399908077,0.0,0.05555555555555555,40
nemotron-1b,addressee,5,0.1,1,post,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,post,unanswerable,context_size,0.23852353664512918,0.004016064257028112,1.1313131313131313,40
nemotron-1b,addressee,5,0.1,1,post,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,post,unanswerable,recall,0.004016505654895795,0.0,0.020791245791245788,40
nemotron-1b,addressee,5,0.1,1,pre,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,pre,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,pre,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,pre,all,recall,0.08639833333333333,0.002,0.48323333333333335,40
nemotron-1b,addressee,5,0.1,1,pre,answerable,any_hit,0.796956076868624,0.5,1.0,40
nemotron-1b,addressee,5,0.1,1,pre,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,pre,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,pre,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,pre,answerable,recall,0.7796078861623112,0.5,0.9782608695652174,40
nemotron-1b,addressee,5,0.1,1,pre,unanswerable,any_hit,0.011740949956205265,0.0,0.05555555555555555,40
nemotron-1b,addressee,5,0.1,1,pre,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.1,1,pre,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.1,1,pre,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.1,1,pre,unanswerable,recall,0.004792605641522097,0.0,0.020791245791245788,40
nemotron-1b,addressee,5,0.25,2,_policy,all,answerable_rate,0.2932,0.041350000000000005,0.6583999999999998,40
nemotron-1b,addressee,5,0.25,2,_policy,all,authorized_passages,0.3121695358130956,0.050409237626806026,0.7163483707347063,40
nemotron-1b,addressee,5,0.25,2,_q,answerable,n,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,_q,unanswerable,n,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,none,all,authorized,0.17409999999999998,0.01975,0.4286999999999996,40
nemotron-1b,addressee,5,0.25,2,none,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,none,all,leaked,3.4682000000000004,1.7386000000000001,4.7626,40
nemotron-1b,addressee,5,0.25,2,none,all,recall,0.7584,0.7584,0.7584,40
nemotron-1b,addressee,5,0.25,2,none,answerable,any_hit,0.8386108158558375,0.7553571428571428,0.9318181818181818,40
nemotron-1b,addressee,5,0.25,2,none,answerable,authorized,0.513950167133991,0.3333333333333333,0.6295113581260022,40
nemotron-1b,addressee,5,0.25,2,none,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,none,answerable,leaked,1.1277742183838684,0.6602051549852661,1.8575892857142857,40
nemotron-1b,addressee,5,0.25,2,none,answerable,recall,0.8041490662864641,0.7553571428571428,0.9,40
nemotron-1b,addressee,5,0.25,2,none,unanswerable,any_hit,0.8327775474692025,0.8223684210526315,0.8481675392670157,40
nemotron-1b,addressee,5,0.25,2,none,unanswerable,authorized,0.02790445071347003,0.0020526315789473684,0.05572254335260095,40
nemotron-1b,addressee,5,0.25,2,none,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,none,unanswerable,leaked,4.352439892514498,3.732180815508021,4.964902011125375,40
nemotron-1b,addressee,5,0.25,2,none,unanswerable,recall,0.7454353138944054,0.7217726396917148,0.7583552285418469,40
nemotron-1b,addressee,5,0.25,2,part,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,part,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,part,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,part,all,recall,0.24293833333333334,0.035699999999999996,0.5298041666666666,40
nemotron-1b,addressee,5,0.25,2,part,answerable,any_hit,0.8752741546722623,0.8049107142857144,0.9772727272727273,40
nemotron-1b,addressee,5,0.25,2,part,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,part,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,part,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,part,answerable,recall,0.840488293409787,0.763007530120482,0.94,40
nemotron-1b,addressee,5,0.25,2,part,unanswerable,any_hit,0.0319496359579257,0.0021034445870774495,0.06883021390374328,40
nemotron-1b,addressee,5,0.25,2,part,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,part,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,part,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,part,unanswerable,recall,0.0128776934375017,0.0007017543859649122,0.026580186051693384,40
nemotron-1b,addressee,5,0.25,2,post,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,post,all,context_size,1.5318,0.2374,3.2613999999999987,40
nemotron-1b,addressee,5,0.25,2,post,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,post,all,recall,0.23589666666666673,0.03205000000000001,0.5199791666666667,40
nemotron-1b,addressee,5,0.25,2,post,answerable,any_hit,0.8386108158558375,0.7553571428571428,0.9318181818181818,40
nemotron-1b,addressee,5,0.25,2,post,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,post,answerable,context_size,3.8722257816161316,3.142410714285714,4.339794845014733,40
nemotron-1b,addressee,5,0.25,2,post,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,post,answerable,recall,0.8041490662864641,0.7553571428571428,0.9,40
nemotron-1b,addressee,5,0.25,2,post,unanswerable,any_hit,0.030160114597672753,0.0020354906054279747,0.06883021390374328,40
nemotron-1b,addressee,5,0.25,2,post,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,post,unanswerable,context_size,0.6475601074855022,0.03509798887462559,1.267819184491978,40
nemotron-1b,addressee,5,0.25,2,post,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,post,unanswerable,recall,0.012057659641954125,0.0006784968684759916,0.026580186051693384,40
nemotron-1b,addressee,5,0.25,2,pre,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,pre,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,pre,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,pre,all,recall,0.24293833333333334,0.035699999999999996,0.5298041666666666,40
nemotron-1b,addressee,5,0.25,2,pre,answerable,any_hit,0.8752741546722623,0.8049107142857144,0.9772727272727273,40
nemotron-1b,addressee,5,0.25,2,pre,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,pre,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,pre,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,pre,answerable,recall,0.840488293409787,0.763007530120482,0.94,40
nemotron-1b,addressee,5,0.25,2,pre,unanswerable,any_hit,0.0319496359579257,0.0021034445870774495,0.06883021390374328,40
nemotron-1b,addressee,5,0.25,2,pre,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.25,2,pre,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.25,2,pre,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.25,2,pre,unanswerable,recall,0.0128776934375017,0.0007017543859649122,0.026580186051693384,40
nemotron-1b,addressee,5,0.5,4,_policy,all,answerable_rate,0.5425000000000001,0.094,0.92605,40
nemotron-1b,addressee,5,0.5,4,_policy,all,authorized_passages,0.5594950814632647,0.12058100215185982,0.9223293882569935,40
nemotron-1b,addressee,5,0.5,4,_q,answerable,n,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,_q,unanswerable,n,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,none,all,authorized,0.41525,0.056,0.914,40
nemotron-1b,addressee,5,0.5,4,none,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,none,all,leaked,2.1807000000000003,0.278,4.418,40
nemotron-1b,addressee,5,0.5,4,none,all,recall,0.7584,0.7584,0.7584,40
nemotron-1b,addressee,5,0.5,4,none,answerable,any_hit,0.8291077385204794,0.7872340425531915,0.8769230769230769,40
nemotron-1b,addressee,5,0.5,4,none,answerable,authorized,0.6403628018775389,0.453125,0.9697624190064795,40
nemotron-1b,addressee,5,0.5,4,none,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,none,answerable,leaked,0.780180804570856,0.03023758099352052,1.5957446808510638,40
nemotron-1b,addressee,5,0.5,4,none,answerable,recall,0.7810206512318871,0.7567450980392157,0.8461538461538461,40
nemotron-1b,addressee,5,0.5,4,none,unanswerable,any_hit,0.8348817722478504,0.8095306513409961,0.8666666666666667,40
nemotron-1b,addressee,5,0.5,4,none,unanswerable,authorized,0.09689866437397067,0.006666666666666667,0.27660440613026815,40
nemotron-1b,addressee,5,0.5,4,none,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,none,unanswerable,leaked,3.7815052530411037,2.8448275862068964,4.751111111111111,40
nemotron-1b,addressee,5,0.5,4,none,unanswerable,recall,0.7359615112929404,0.6847621328224776,0.7677777777777777,40
nemotron-1b,addressee,5,0.5,4,part,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,part,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,part,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,part,all,recall,0.43132833333333326,0.07633333333333332,0.706925,40
nemotron-1b,addressee,5,0.5,4,part,answerable,any_hit,0.8457065009430828,0.7872340425531915,0.8923076923076924,40
nemotron-1b,addressee,5,0.5,4,part,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,part,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,part,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,part,answerable,recall,0.7969583381506227,0.7592344530804883,0.8615384615384616,40
nemotron-1b,addressee,5,0.5,4,part,unanswerable,any_hit,0.06443834520395784,0.008888888888888889,0.13793103448275862,40
nemotron-1b,addressee,5,0.5,4,part,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,part,unanswerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,part,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,part,unanswerable,recall,0.02686167300320507,0.0033333333333333335,0.05890804597701149,40
nemotron-1b,addressee,5,0.5,4,post,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,post,all,context_size,2.8192999999999997,0.582,4.722,40
nemotron-1b,addressee,5,0.5,4,post,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,post,all,recall,0.42507,0.07466666666666666,0.706925,40
nemotron-1b,addressee,5,0.5,4,post,answerable,any_hit,0.8291077385204794,0.7872340425531915,0.8769230769230769,40
nemotron-1b,addressee,5,0.5,4,post,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,post,answerable,context_size,4.219819195429144,3.404255319148936,4.9697624190064795,40
nemotron-1b,addressee,5,0.5,4,post,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,post,answerable,recall,0.7810206512318871,0.7567450980392157,0.8461538461538461,40
nemotron-1b,addressee,5,0.5,4,post,unanswerable,any_hit,0.06185114470114654,0.0044444444444444444,0.13793103448275862,40
nemotron-1b,addressee,5,0.5,4,post,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,post,unanswerable,context_size,1.2184947469588965,0.24888888888888888,2.1551724137931036,40
nemotron-1b,addressee,5,0.5,4,post,unanswerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,post,unanswerable,recall,0.025613153358829167,0.0014814814814814814,0.05890804597701149,40
nemotron-1b,addressee,5,0.5,4,pre,all,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,pre,all,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,pre,all,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,pre,all,recall,0.43132833333333326,0.07633333333333332,0.706925,40
nemotron-1b,addressee,5,0.5,4,pre,answerable,any_hit,0.8457065009430828,0.7872340425531915,0.8923076923076924,40
nemotron-1b,addressee,5,0.5,4,pre,answerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,pre,answerable,context_size,5.0,5.0,5.0,40
nemotron-1b,addressee,5,0.5,4,pre,answerable,leaked,0.0,0.0,0.0,40
nemotron-1b,addressee,5,0.5,4,pre,answerable,recall,0.7969583381506227,0.7592344530804883,0.8615384615384616,40
nemotron-1b,addressee,5,0.5,4,pre,unanswerable,any_hit,0.06443834520395784,0.008888888888888889,0.13793103448275862,40
nemotron-1b,addressee,5,0.5,4,pre,unanswerable,authorized,1.0,1.0,1.0,40
nemotron-1b,addressee,5,0.5,4,pre,unanswerable,context_size,5.0,5.0,5.0,40
